ID	ZT00	ZT02	ZT04	ZT06	ZT08	ZT10	ZT12	ZT14	ZT16	ZT18	ZT20	ZT22
ENSPANG00000000116	0	0	0.0935233036293502	0.267315444247753	0.0924791149002687	0.101949440201727	0.117853775848349	0	0	0.23675389129606	0.142211034286107	0.109659783531581
ENSPANG00000000117	36.3894335202463	27.3058858195924	20.8971803133312	23.399938227135	21.4951678976657	13.8119789364782	12.5614622018323	18.2614548872281	21.8245893380766	21.8901241433577	39.1723110001167	32.529543331234
ENSPANG00000000122	25.4510006801071	36.5890531391133	52.8637887897274	25.2883853212437	42.3998551539637	40.5219123629077	19.6554045880401	61.7476878818188	40.4020133362845	23.3429791091932	70.6838679632318	56.8277784953485
ENSPANG00000000123	0.940651075498475	0.951681771771273	0.466537403104874	0.800095687360004	0.0922657015581912	0.8137133781024	1.88130888954225	0.525472063706563	0.260861955401863	0.354311304243449	0.425648564928649	0.656440334955971
ENSPANG00000000126	3.30546045878679	8.14054154613001	9.1117164174473	5.52444312038775	8.34447381996616	7.61879523351319	4.69725010833213	6.54379304449867	3.8355503045643	3.21093044249647	6.4815172475264	6.92022034716709
ENSPANG00000000127	7.46897735061167	4.94392187479619	1.70245227799673	1.35168862062119	7.15463861205623	4.33028756767944	5.89971866676628	2.6632112390586	2.77642549024205	7.90121115115996	3.02019644510776	2.3288916366859
ENSPANG00000000131	1028.40913560724	811.701515346034	817.727455166232	860.430315125048	753.512870531034	754.821191215443	965.1752272705	634.336843745805	1060.94765184444	1185.68408297268	670.140744804592	665.889097353065
ENSPANG00000000132	18.1944988445349	13.2120927518522	10.5667866822745	11.7732662738879	6.56288791501029	9.61488179849218	7.59329586896779	21.9671786651508	22.0953268920296	21.7756479521832	17.4399803980845	23.0904108702115
ENSPANG00000000141	22.7060149392989	13.8202223335864	13.7668141648999	15.2853152862739	12.2196398310312	15.716157626665	20.2169252875296	11.3954025135054	15.7589528017568	15.7788322860875	11.5932282156616	14.1084808361851
ENSPANG00000000142	8.3545780527912	6.50623865005442	5.69205828383616	4.67513661258542	5.43441996232712	5.56300812699456	5.07047753906767	6.87780766591833	7.13360363477585	5.21720528902166	5.77020888090976	5.75358977509953
ENSPANG00000000147	79.0014838772823	74.0927631461281	69.8102068732841	71.4179960923079	72.5829591033787	78.0578455252722	70.6187270728966	65.3367479892245	73.8164654649002	79.268264480132	66.7022161581178	76.3795006385099
ENSPANG00000000148	0	0	0	0	0	0	0	0	0	0	0	0
ENSPANG00000000165	0	0	0	0	0	0	0.158236384342969	0	0	0	0	0
ENSPANG00000000166	0	0	0	0	0	0	0	0	0	0	0	0
ENSPANG00000000171	0.281308120116866	0.213455193806531	0.125569073299448	0	0.124167093194253	0	0.158236384342969	0.0785730023945861	0	0	0.0636465533019604	0
ENSPANG00000000174	0	0	0	0	0	0.10109206723367	0.350587952466303	0	0	0	0.0940100466203268	0
ENSPANG00000000175	14.3886064194952	11.6605872788729	10.5549887071926	13.5209646904672	8.24230688048549	9.29228363693441	7.21581939152467	11.5691824810614	12.9059890919571	13.5392853850475	12.1481037662136	15.7262845802183
ENSPANG00000000180	0	0	0	0	0	0	0	0	0	0	0	0
ENSPANG00000000181	5.07894071532769	8.63267954856319	13.2036781787815	7.56868827058058	8.32157164771246	11.0322159927385	5.34814372942914	12.2568244524856	7.14952099658514	3.39760241908092	13.9733114749304	12.9724179032119
ENSPANG00000000187	0.186210811351914	0.282591663614129	0.0554133050741285	0	0.109589229808724	0.120811716712325	0	0.173370306791161	0.309840604862879	0.420835719978514	0.140435291205331	0.38984579051748
ENSPANG00000000188	0.0895661318499976	0	0	0.0253942819299301	0.0527116730501642	0.0290548064033487	0.050381129622712	0.0166779873243617	0	0	0.0270193673872528	0.0312521949550561
ENSPANG00000000194	0.766725458364265	1.34729723159382	1.44104217175251	0.68648278623767	0.641228813917931	0.785437623650965	0.317788663774029	1.44273754085028	0.604313410197365	0.683998656840636	2.15472032010213	0.675871644742313
ENSPANG00000000195	19.8724093425415	14.0270555930006	18.5662844092756	16.509911009016	25.2946106992864	20.2390444808633	15.5975864566641	19.8789696058303	13.8416547764254	12.0112335565523	25.304051119908	20.8021625419721
ENSPANG00000000200	5.7307009570915	6.31697195806191	11.4766339800549	6.65289659924439	6.08443526376901	5.42630180894732	6.07679123536777	11.4641794716387	7.15158737807329	5.11928843691732	10.5128362193834	9.52515067583591
ENSPANG00000000205	4.9608373150021	6.96089077246978	8.82243724329877	9.07542775546313	8.65442120961649	6.78192727837447	8.10568286044086	5.80643331285915	4.47116333295282	4.22654748131614	6.84129442713485	11.0040780577232
ENSPANG00000000206	0	0	0	0	0	0.137451584138919	0	0	0	0	0	0
ENSPANG00000000209	0.0536901298800499	0.230858877284698	0.303568858184678	0.0608900827519029	0.157989214996903	0.261252154784589	0.140937095749099	0.289929411101414	0.290342929813717	0.101116239795505	0.20245841178113	0.449616667778063
ENSPANG00000000210	8.57403707772865	8.93398925744419	9.19270257446379	7.92096877817825	12.1683751330368	9.50192176875312	6.99207023315495	11.5043971006073	6.65544542012602	7.74164494275894	9.48598838171301	10.1775999999967
ENSPANG00000000216	0	0	0	0	0	0	0	0	0	0	0	0
ENSPANG00000000217	9.13191471800964	20.6827649143434	10.6229901562372	18.1239145292456	10.5043843525517	8.75239058676843	11.1295609268682	10.0480627705826	7.77007351884367	9.69364939647726	1.94089580975612	9.99366905050079
ENSPANG00000000222	0	0	0	0.0904298725063472	0	0	0	0	0	0	0	0
ENSPANG00000000228	0	0.0697084912836745	0	0.156280428753363	0	0	0.206702295166069	0	0	0	0	0
ENSPANG00000000229	0	0	0	0	0	0	0	0	0	0	0	0
ENSPANG00000000239	0.0288169293778253	0.0218661418045715	0.025726346724765	0.0735330076753627	0.127195558881918	0.112176817765972	0.129676646681067	0.080489417087137	0	0	0.013039781652109	0.36198194504465
ENSPANG00000000242	51.371893603113	63.3177579033561	63.4050890453168	54.0298467810867	69.8359572604768	62.1602855504834	41.1147535583815	70.2711027626245	58.1126633252913	51.0311508546152	68.9071477196164	68.8652089939435
ENSPANG00000000243	1.03815006402934	0.596775055617936	0.337021694301275	0.775992575788432	0.333258843322015	0.857234515018736	0.530874093338649	0.843545490861813	0.90296046150911	0.959815295125806	0.398590408361061	0.856204496469547
ENSPANG00000000246	335.932490405171	901.187864815783	261.216193949463	582.558346730601	363.863180365577	264.139753341454	294.349273050534	307.97451407646	413.531883976981	412.003720449996	327.759602394698	348.579787778778
ENSPANG00000000247	10.0634395921581	10.3215618357828	9.34131516069555	10.4967882677934	9.481528606331	10.5123843269571	10.0750163209773	7.25491315337663	11.5216492193348	12.7279213710104	9.06571990686084	7.4738544742439
ENSPANG00000000252	0	0	0	0	0	0	0	0	0	0	0	0
ENSPANG00000000253	0.921164895026755	0.23299177086679	1.23355652346373	0.652934333689897	0.406594617036097	0.448231945564881	0.518157109407824	0.686115437859165	0.957967632831699	0.693943044092631	0.694718310618008	0.642841759278917
ENSPANG00000000257	0.754843455646924	0.572771436714192	0.269554944016149	0.342427783890701	0.533090720113994	0.4407614131388	1.92485770642981	0.393563438660882	0.0628001003745225	0.852971658363859	0.250484546439493	0.474095797468202
ENSPANG00000000258	32.0292374729614	36.624000011065	32.5244803139581	31.7781432174133	36.9748490697377	37.1057170632902	37.2371511867167	30.6855135629939	37.1480141900304	33.5914641201082	26.9945768767175	30.3145083339507
ENSPANG00000000263	0	0	0	0	0	0.0350273970706331	0	0	0	0	0.016286773639654	0
ENSPANG00000000264	5.63963501345403	5.00352059658375	2.47866615187264	5.97772639981612	3.14033326503933	4.22185261627203	3.75796256072756	1.69639413215898	2.38207277282671	2.05889710639552	1.6489578292255	3.81456388767519
ENSPANG00000000267	31.3492805203144	35.482812021116	25.3153060032788	27.1104375709722	31.0431407775632	31.9649108537335	19.0649574107144	27.8779262383725	29.2248704991789	27.3927902619935	42.1507710680995	34.8523066971393
ENSPANG00000000268	0.0543487288065786	0.123718630330266	0.0485198899229069	0.138683252475734	0.0959563296205189	0.211565478306624	0	0.0910818243758042	0.135648216808969	0.122827918804396	0.049186056391755	0.0568914956961842
ENSPANG00000000270	58.4531900966587	75.6058296462734	35.5054402821272	73.7958626455078	72.3420766279693	63.6349290219143	44.9811646929943	49.2569241199011	35.6783070252756	23.6699635195971	40.1558038510812	53.9283969620079
ENSPANG00000000271	7.94056102693518	13.2778833056472	11.4210779850998	14.3836345911881	17.5244920167344	10.7328266186396	9.3467355206222	4.5179476376887	3.30312216255605	8.97281874382761	4.99046838390371	7.69636034850977
ENSPANG00000000274	8.42246382090253	10.249594130675	8.93787445948285	7.97496286166502	11.0826754971067	7.88730949827326	6.61483608091977	9.32123933670511	11.1057019609682	12.7496816302808	10.2830498012002	11.6444581834295
ENSPANG00000000275	4.2626453965944	7.16204956160267	9.17392876693617	5.43855892061702	7.86196818319377	7.4818323910956	4.11042278387383	9.82254968758673	5.60451315947419	3.95664164215841	10.6087572609668	9.16319608551986
ENSPANG00000000276	0.166509585804469	0	0.148651623538318	0	0	0	0	0	0	0.188155512874381	0.150692574729641	0
ENSPANG00000000277	0.496789111577501	1.13088327541376	1.10877262163864	1.90150711804023	0.877114530352092	1.45040318765967	2.09583657141647	0.693798174709051	1.54991106957231	1.96479760427507	0.449598321679661	1.04006390669441
ENSPANG00000000279	1.89557100969631	3.52395700077073	1.59557186592519	1.56626161241487	1.58970999495877	1.46261634853234	1.4851513561876	1.46735375592975	2.3993580950266	1.54529394609417	1.72163450997548	3.08977231234882
ENSPANG00000000280	0	0	0	0	0	0	0	0	0	0	0	0
ENSPANG00000000281	13.0768654992354	11.858788900984	12.8133512120353	11.8010983620783	10.4177940022277	11.484628370518	10.4954182108046	9.71040576776473	16.1201666102207	14.5966276748182	12.2676490413708	11.6854597967514
ENSPANG00000000282	39.1040037590288	39.2377958450083	37.2548553424382	40.5584970191419	36.5812897500904	34.8178796719181	30.6303634037505	40.8850972820942	44.5022876236468	44.8469634809864	38.69070694476	42.216520109604
ENSPANG00000000283	34.7136322480132	41.5573633718742	38.9790801809434	43.48920821447	41.9239374120475	40.6793345335016	37.2443069415939	46.5240986257124	46.4357024301292	52.5169191992172	37.2934913012372	35.9613066365418
ENSPANG00000000284	29.3737804785289	20.0927488023062	22.9939840422722	22.4000283551505	21.7153568097553	28.445305256881	23.4412289751271	24.8963453210398	30.5172372746481	38.0975839742069	24.3573122706774	24.2349289440614
ENSPANG00000000290	0.896421068911522	1.60332814989741	0.857443860560324	0.762474683734007	1.01744458834198	1.1216360183551	1.18856254950169	1.216141230277	0.958870524097327	0.578830908597529	1.21690290318904	1.6086191054529
ENSPANG00000000291	8.5478047653539	8.08333774067071	6.83378731308548	5.48005027388464	8.95367160191461	7.57364681731459	8.62956608443935	8.71263930355404	7.60235017914114	10.1635777883919	9.41000844114561	3.93966930290477
ENSPANG00000000294	3.10700736361267	6.07530653190251	8.00130110865878	3.8624769818806	9.91633133721281	7.67552856653319	5.04143625578193	7.34315499951514	2.53520194124062	4.45615800411726	12.9237769103226	8.50620428175137
ENSPANG00000000295	0.387099208024064	1.98267035785682	2.76466609247333	1.56397305142388	1.62319289778299	1.50687662611556	1.52420859106433	2.27055829996663	1.69077193316022	1.42161943060643	3.02157931893794	3.54558822892886
ENSPANG00000000300	73.5577435159757	33.9483921626249	61.9734850007305	50.3401715386584	48.5308732688736	70.8659726135868	85.9957581263102	54.9745603445854	52.7291748379822	73.2545707749416	48.5289306783611	82.9159414874467
ENSPANG00000000301	23.3974857731049	10.4074557585923	37.9947922573144	35.3849456585887	25.12866397791	45.3684089567809	49.552799905356	16.5352356369757	20.7663349169417	30.5417352380572	25.236490243682	26.3132404941063
ENSPANG00000000304	5.98906873401764	5.57064724555668	5.51922371660123	7.06609435222357	6.62708756266025	6.76854820907846	7.65368466450609	7.06132364481656	7.12959092003262	8.51412295185863	5.60749017872689	6.29816476831614
ENSPANG00000000305	4.43965109379811	8.65590598710352	14.3401762252295	5.48082591472438	9.30822121914495	10.2014214068885	6.12188456866165	17.3262830576467	8.92624980136167	4.98195835858537	21.5544750185107	19.8803955915869
ENSPANG00000000308	0	0	0	0	0	0	0	0	0	0	0	0
ENSPANG00000000309	0	0	0	0	0	0	0	0	0	0	0	0
ENSPANG00000000311	0.300934268031996	0	0	0	0	0	0	0	0	0	0.0680870105090739	0
ENSPANG00000000312	1.05874147025802	0.803367729417309	0.630128440557232	1.20072080065571	1.40195936133875	1.20207658128764	1.68737526213003	0.985734030041171	1.32124886502242	0.598187916255174	1.27755990627935	1.47770118691388
ENSPANG00000000313	2.41678801167639	5.26313988272059	4.83300219794163	4.54301535591385	5.37642188375372	3.99836927607236	4.56774570299747	3.42920422617311	3.04617349201926	2.37594026502633	2.87618570593907	2.95993640895302
ENSPANG00000000314	0.942245645051639	3.00287937694819	2.52357263815396	2.244065574041	2.32903712671162	1.83395872318502	1.37803919180236	1.68436106104122	0.470347492402803	0.425894309307891	4.43424918927056	4.33985057321793
ENSPANG00000000315	0.961050929957659	0.788368255465912	0.973922470255252	1.52442879322399	1.37578373571763	1.46611519568249	2.5568591830605	0.623927618708912	1.29658016449024	1.262091499854	0.881512671903465	1.11477314258438
ENSPANG00000000317	0	0	0	0	0	0	0	0	0	0	0	0
ENSPANG00000000318	1.10081337281843	1.1932738264879	1.82511160010934	2.14017364931688	1.52708279199321	2.14259020275806	1.41533654884545	1.93267760056683	1.37375219569268	1.24391700178063	1.63668879775805	1.15231617440188
ENSPANG00000000319	0	0	0	0	0	0	0	0	0	0	0	0
ENSPANG00000000320	1.16986808624247	1.90219296325747	1.49200153514474	1.84797281896735	1.47534332134869	1.46378329086686	2.16217465395577	1.21367744658206	0.625683656867936	2.26619776391874	1.20998908712804	1.92437408566429
ENSPANG00000000321	13.8276633025587	6.69078138462596	7.69305039338125	28.9775724199543	10.6146382323583	12.0916847852237	10.483510543218	6.60499955527587	4.25151122004511	2.71743183195566	9.52163702274018	8.1812991598495
ENSPANG00000000325	19.9753333677745	28.9637259264207	31.9581516595566	23.887702391502	32.9980827843487	29.833196085814	19.2461048607193	31.045600011646	22.2131359403333	15.4205356577571	28.817158220788	29.6051087501977
ENSPANG00000000336	7.26032636729103	7.60780381589843	3.08650699255133	8.52802019040773	4.5780691612843	6.05626369198351	13.8076344230876	4.05580642894803	7.33466821168087	12.8922433859576	3.44177239382509	3.25714670016322
ENSPANG00000000337	0	0	0	0.045970317049766	0.0477109833037584	0.0525968273435322	0	0.0301915355263207	0	0	0	0
ENSPANG00000000339	2.49633268796621	0.811802036287832	1.59185990560718	0.606663396656754	0.629634708796056	0.694112461635905	1.6047910475098	1.39451612123935	0.890080162788507	1.20893620870468	0.968229456530609	0.373303777534017
ENSPANG00000000341	0.822219800402096	2.59956779144111	2.75264125886385	3.0888436633106	3.32677643036343	2.53387801804454	1.61875103014699	1.99035756746588	1.45361805708047	0.929106798822963	1.6742606184788	1.64965254792264
ENSPANG00000000344	27.2782816667818	22.1770967370218	25.0485091380208	20.1086296610768	21.4433958401494	21.1110390040668	23.5276022096794	21.7690784837008	29.0165282131995	26.127353665371	21.9244730331317	25.0192046082646
ENSPANG00000000345	0.494250521798956	0.125011607528128	0.0840462323279177	0.400378926253635	0.145438746610002	0.160332403878656	0.542794927965324	0.157772084489528	0.264341319781898	0.18616738083119	0.0852001669699549	0.394190165918477
ENSPANG00000000346	17.6472938677128	22.8484300640212	14.7630909393041	16.7948231880998	15.4697988261963	15.732900577979	20.5474472268353	15.9937808470985	22.7928429697177	21.0570115116528	17.9254360828262	25.0611947435507
ENSPANG00000000347	0.847874084345999	0.482521959166402	0.189235140104941	0.360590880072111	0	0.825138370930671	0.238465440367095	0.473644432531483	1.58714762256983	0.479048045258954	0.0959166466297874	0.665657125930392
ENSPANG00000000348	0	0	0	0	0	0	0	0	0	0	0	0
ENSPANG00000000349	0	0	0	0	0	0	0	0	0	0	0	0
ENSPANG00000000351	91.3196484929377	76.3902774835124	62.0782106124148	74.7432384266864	74.6399438963954	72.4621344970038	59.6748964453422	72.3952000813118	93.0738444137624	114.733959481008	74.4028208099917	72.7891645569385
ENSPANG00000000352	1.95071904268306	4.05444949584204	5.14880230143207	3.67917492523015	4.04310377614546	3.63174198091895	2.33769070427282	4.45364725932459	2.11685731599514	2.97102487744715	4.33678555888601	4.61666319631957
ENSPANG00000000354	0	0	0	0	0.429911871059672	0	0	0.272048459903836	0	0	0	0.509780427385163
ENSPANG00000000355	2.28530587489436	1.41879163222782	2.78210377998319	2.65067378585118	4.21826372567266	3.03276201701009	2.57097831808622	2.43720478069812	1.29633234718051	2.11286557576369	2.91431144523013	2.82717677389295
ENSPANG00000000356	0	0	0	0	0	0	0.104839744358922	0	0	0	0	0
ENSPANG00000000357	66.3979395646334	40.161069824878	64.2954825481143	31.2154601591231	71.8174324931089	59.6627861344792	69.626603149994	44.37957745087	70.8155698602636	81.8613081024613	49.2436513055626	36.0845747487507
ENSPANG00000000360	30.7581071646784	36.4271927742063	51.0139029563273	41.1033350406186	44.4968831216645	43.9731596752962	33.7299831734195	50.9951024326284	35.4351033655308	26.3066025476704	53.5498504654523	63.7296998777349
ENSPANG00000000361	2.49570284170089	1.71163770914944	1.92811289873791	1.38797556345666	1.27105699779917	4.4839027546441	1.70080358148082	2.06443555779375	2.15618853988117	2.16933802197802	2.04145589050908	3.61726217778635
ENSPANG00000000363	5.9723877809427	10.9896585549778	11.7300832780654	11.6839370217651	7.90848870498782	9.154275503652	7.64281736376541	12.0107900275786	6.14888894875819	7.25494575355634	10.607432491079	14.8480551954327
ENSPANG00000000364	2.78235813002962	1.99394834624053	2.89794564385963	3.54991260603415	3.9572434001636	4.21205446002949	4.78219516504093	3.97209321320344	1.92901332208431	4.54141906842191	3.98692436622587	3.88337854581462
ENSPANG00000000367	0.190430023849259	0	0.085003311007195	0.0809876503595737	0	0	0.107117272092017	0	0.118822894892229	0	0.215425965275731	0.39867901679176
ENSPANG00000000368	5.67952953766496	7.12741305493223	6.30550552320735	6.00762571014032	5.97798677298249	6.37757671744244	4.34157899549375	8.01318301269803	4.72515224682902	5.67733547528357	8.43490784853247	8.4605520126962
ENSPANG00000000369	0	0.0948471560336289	0	0	0	0.12164528421494	0.140622214604699	0	0	0	0.113123404764846	0
ENSPANG00000000370	0	0	0	0	0.045912119435655	0	0.234038426450233	0.0290532135170029	0	0	0	0
ENSPANG00000000372	2.28255050248672	9.11572578324974	4.50449906446085	5.00698450582889	2.65131326316641	5.61181640070621	2.9057572647384	1.94619282854283	2.84849261645712	1.49326603320994	3.91400979244735	6.16198781855222
ENSPANG00000000373	4.81396910976563	5.14376084164155	3.42059961495547	5.01385583787903	6.24444661304895	4.20683344427488	3.59206889837131	6.03699727725865	5.5171454775882	3.33047502181116	6.13492026578289	7.40453306241009
ENSPANG00000000375	17.9310723841086	23.0901959181535	18.6759829888275	22.8477174475915	21.5867600113439	20.0335728342166	15.0601770539717	30.904655767311	24.0881326912032	22.169096484944	25.6303327879148	21.6591054581475
ENSPANG00000000376	5.53505486924141	5.66331057425793	7.11028801635225	6.39093329381263	5.3726700686143	6.36158869101715	5.88884360931602	6.19804119792339	5.93851640407927	5.94328639376108	4.60127624309966	4.66667568383446
ENSPANG00000000379	53.2784381726813	40.63641661345	40.046824871209	37.7868018257321	62.8384738935413	42.9656216804286	37.8046106496129	46.3805988591917	53.573778069282	53.9350801874211	48.1106010608608	49.3866951489464
ENSPANG00000000381	1.29033069341355	85.7688510361765	0.460777682078888	17.4506466790454	48.2971079761396	27.12377927008	4.57262577319298	1.1532994539513	0.322051796792423	34.8479019399936	1.05098411093494	0.675350138843592
ENSPANG00000000383	18.0691143118646	19.8258783255576	18.1002919223331	16.6920182480332	16.6251080976237	20.4740785458023	16.0650271329928	19.7612490971438	20.6083659251919	17.4144681967731	22.5841283900748	20.1873049244525
ENSPANG00000000384	0	0	0	0	0	0	0	0	0	0	0	0
ENSPANG00000000386	4.7292783577879	4.92443735223787	3.57489026362881	3.93452655651854	4.23587710151554	3.72900280932979	4.17481131404869	3.76036495453968	3.53250564606689	5.42209118197758	3.79579894029359	4.58918950293152
ENSPANG00000000387	14.7497218552613	21.3916348342883	19.6544473885572	16.5628839855155	17.8955989065005	17.0412032994306	12.9968765865102	15.7485507387754	16.9560271011211	12.2335293461597	18.9708252259643	16.4285602545131
ENSPANG00000000393	82.887363693629	108.997100373667	124.769477589261	97.2860722270911	117.284626469913	102.972981633478	71.5203516293984	126.192370024465	80.7712674519252	76.722634629716	125.441671839743	132.680400062029
ENSPANG00000000394	2.01932644185801	0.656680628079966	1.28768285358033	1.71759159117151	0.763983516086934	2.80739753591592	1.94721461497208	0.805748623282061	2.16000345237211	3.58574072942769	1.56643491693487	0.301971845521148
ENSPANG00000000397	7.3171454753518	11.7745214566873	10.4743494958922	2.36074864938575	2.89561811761083	1.35052243580134	2.27084638477709	6.48369532851593	7.55700372194811	4.41929605726122	9.99020411856676	6.47094542505345
ENSPANG00000000398	1.87151269995105	2.27215115390754	2.75681192743789	2.22861057697461	2.47821099226547	1.27492970742628	2.15809581208252	3.13642645922191	1.6348786461136	2.11480576453849	2.15951177339833	1.46930515744277
ENSPANG00000000399	3.09485816815239	5.49860579245625	5.52587635233106	4.10913340668842	5.53081622118268	4.77491530900367	3.0146668490408	5.4396089557772	5.08680813033632	4.35015545765568	5.73837324570475	3.87178234599031
ENSPANG00000000403	1.22637221827556	0.891791556222924	1.55103070456829	1.04312337326615	1.17283968133391	0.845386689359865	1.00601206367728	1.62707283108338	0.956526538235487	1.09709028642512	0.878652756152073	1.81864502977648
ENSPANG00000000405	5.40487453396218	5.27856737070826	7.41096529560959	6.88489056352378	7.60217400162561	6.16596190820362	6.12414562265938	7.43990920465981	7.77769800413052	7.45173184600326	7.47760992442221	5.82017109567929
ENSPANG00000000406	38.1378148694439	43.0171099711555	43.4169359827391	40.409430462757	36.3972284767485	43.1338238099281	43.4322862602945	40.3063245800973	46.4244328216901	62.0492762235999	35.5326855657678	37.6660937023012
ENSPANG00000000407	0	0.437230104361979	0.41153426567351	0.294069661738198	0.203469740501524	0.785071219331196	0.51859659805024	0.128755759649144	0.143817023758448	0.130224680666238	0.20859226629243	1.20635062969008
ENSPANG00000000408	0	0	0	0	0	0	0	0	0	0	0	0
ENSPANG00000000410	0	0	0	0	0	0	0	0	0	0	0	0
ENSPANG00000000411	0	0	0	0	0	0	0	0	0	0	0	0
ENSPANG00000000417	0.558760063124523	0.706640566199826	0.249416843332283	1.10895906708949	0.657685603978882	2.53762568222476	2.30489351614584	0.520229748548116	0.348650317363696	0.10523296676182	0.294981489669538	0.877353429173505
ENSPANG00000000418	3.39547947309601	3.31546116408758	3.31330127815278	3.64932360737838	2.67216628883177	3.07388819701604	3.89395770373945	2.95548345272127	3.97458209848053	4.52098112608198	2.16773107886948	2.78285599831199
ENSPANG00000000419	0	0.728099283958719	0.342654589851037	0.163233583422474	0.508243271295121	0.186763310652034	0.863595182346374	0.107205537165495	0.478983816415849	0.433714402557895	0.607878521790757	0.200888049774662
ENSPANG00000000420	4.4021518516712	5.7778694841922	10.9757485961042	7.48873371512282	7.07208792445447	7.41034950285898	5.82246156433967	7.99779592324998	4.70175882839025	4.25738918798073	9.78050231082401	10.4201440599403
ENSPANG00000000422	35.6881769846675	36.8989490182544	49.0058223049768	42.2356718140699	30.7343119249394	43.0267093778352	33.3326199462785	44.3476003039158	34.6682186761394	41.0238749974999	37.549445922655	41.4430680099754
ENSPANG00000000423	0.254441614263008	0	0	0.216422054425303	0.224616876452525	0.495237542852584	0.143123920669764	0.284275356978165	0.317528597399271	0	0.345407699380302	0
ENSPANG00000000424	2.58843883291794	5.69909368323366	2.91695153346645	4.65598052502855	4.45768395723054	6.89636064904868	8.4257168313841	1.56449104955316	2.54181543052408	1.91798748913797	2.26575369075074	3.642334983672
