ID	pvalue	algorithm
ENSMUSG00000022416	0.0936217159277505	meta2d
ENSMUSG00000022840	0.281423326035395	meta2d
ENSMUSG00000022994	0.0171682098765432	meta2d
ENSMUSG00000023439	0.0547036749482403	meta2d
ENSMUSG00000024112	0.201510699216396	meta2d
ENSMUSG00000024256	0.0547036749482403	meta2d
ENSMUSG00000024617	0.0792120181405897	meta2d
ENSMUSG00000024639	0.0171682098765432	meta2d
ENSMUSG00000024960	0.281423326035395	meta2d
ENSMUSG00000025739	0.0171682098765432	meta2d
ENSMUSG00000025892	0.281423326035395	meta2d
ENSMUSG00000025958	0.0171682098765432	meta2d
ENSMUSG00000026567	0.0775116376678876	meta2d
ENSMUSG00000026824	0.0542348067340318	meta2d
ENSMUSG00000026959	0.201510699216396	meta2d
ENSMUSG00000027523	0.0197918971499555	meta2d
ENSMUSG00000027669	0.0936217159277505	meta2d
ENSMUSG00000028957	0.0376945970695971	meta2d
ENSMUSG00000029064	0.0936217159277505	meta2d
ENSMUSG00000029334	0.0792120181405897	meta2d
ENSMUSG00000029361	0.201510699216396	meta2d
ENSMUSG00000029713	0.0547036749482403	meta2d
ENSMUSG00000029778	0.0547036749482403	meta2d
ENSMUSG00000030102	0.0936217159277505	meta2d
ENSMUSG00000030209	0.0171682098765432	meta2d
ENSMUSG00000030592	0.0171682098765432	meta2d
ENSMUSG00000031659	0.138179563492064	meta2d
ENSMUSG00000031748	0.0936217159277505	meta2d
ENSMUSG00000032034	0.398759920634921	meta2d
ENSMUSG00000032192	0.0547036749482403	meta2d
ENSMUSG00000032246	0.0936217159277505	meta2d
ENSMUSG00000032562	0.0694994447252581	meta2d
ENSMUSG00000032766	0.281423326035395	meta2d
ENSMUSG00000033981	0.138179563492064	meta2d
ENSMUSG00000036402	0.0171682098765432	meta2d
ENSMUSG00000036438	0.0936217159277505	meta2d
ENSMUSG00000038026	0.0775116376678876	meta2d
ENSMUSG00000038473	0.0936217159277505	meta2d
ENSMUSG00000038607	0.201510699216396	meta2d
ENSMUSG00000038811	0.138179563492064	meta2d
ENSMUSG00000039943	0.0547036749482403	meta2d
ENSMUSG00000040061	0.138179563492064	meta2d
ENSMUSG00000041624	0.138179563492064	meta2d
ENSMUSG00000042644	0.0936217159277505	meta2d
ENSMUSG00000043301	0.0936217159277505	meta2d
ENSMUSG00000048240	0.0936217159277505	meta2d
ENSMUSG00000049892	0.094623452420948	meta2d
ENSMUSG00000050901	0.281423326035395	meta2d
ENSMUSG00000050965	0.0376945970695971	meta2d
ENSMUSG00000051177	0.0936217159277505	meta2d
ENSMUSG00000051331	0.0936217159277505	meta2d
ENSMUSG00000052889	0.0547036749482403	meta2d
ENSMUSG00000052920	0.138179563492064	meta2d
ENSMUSG00000053819	0.0936217159277505	meta2d
ENSMUSG00000054764	0.138179563492064	meta2d
ENSMUSG00000055866	0.0792120181405897	meta2d
ENSMUSG00000057378	0.0376945970695971	meta2d
ENSMUSG00000057614	0.201510699216396	meta2d
ENSMUSG00000057897	0.398759920634921	meta2d
ENSMUSG00000059003	0.138179563492064	meta2d
ENSMUSG00000063065	0.0979845869375591	meta2d
ENSMUSG00000063130	0.281423326035395	meta2d
ENSMUSG00000063358	0.281423326035395	meta2d
ENSMUSG00000063594	0.0936217159277505	meta2d
ENSMUSG00000068523	0.201510699216396	meta2d
ENSMUSG00000078816	0.0792120181405897	meta2d
